FB5107,3.0,3.1,3.1.1,,PUBLISHED,CORE-000635
FB5108,3.0,3.1,3.1.1,,PUBLISHED,CORE-000634
FB5109,3.0,3.1,3.1.1,,PUBLISHED,CORE-000633
FB5110,3.0,3.1,3.1.1,,PUBLISHED,CORE-000631
FB5111,3.0,3.1,3.1.1,,PUBLISHED,CORE-000632
FB5112,3.0,3.1,3.1.1,,PUBLISHED,CORE-000649
FB5113,3.0,3.1,3.1.1,,PUBLISHED,CORE-000661
FB5114,3.0,3.1,3.1.1,,PUBLISHED,CORE-000662
FB5115,3.0,3.1,3.1.1,,PUBLISHED,CORE-000663
FB5116,3.0,3.1,3.1.1,,PUBLISHED,CORE-000664
FB5117,3.0,3.1,3.1.1,,PUBLISHED,CORE-000665
FB5118,3.0,3.1,3.1.1,,PUBLISHED,CORE-000667
FB5119,3.0,3.1,3.1.1,,PUBLISHED,CORE-000668
FB5120,3.0,3.1,3.1.1,,PUBLISHED,CORE-000794
FB5121,3.0,3.1,3.1.1,,PUBLISHED,CORE-000847
FB5122,3.0,3.1,3.1.1,,PUBLISHED,CORE-000848
FB5123,3.0,3.1,3.1.1,,PUBLISHED,CORE-000621
FB5124,3.0,3.1,3.1.1,,PUBLISHED,CORE-000622
FB5125,3.0,3.1,3.1.1,,PUBLISHED,CORE-000623
FB5126,3.0,3.1,3.1.1,,PUBLISHED,CORE-000624
FB5127,3.0,3.1,3.1.1,,PUBLISHED,CORE-000625
FB5128,3.0,3.1,3.1.1,,PUBLISHED,CORE-000626
FB5129,3.0,3.1,3.1.1,,PUBLISHED,CORE-000627
FB5130,3.0,3.1,3.1.1,,PUBLISHED,CORE-000628
FB5131,3.0,3.1,3.1.1,,PUBLISHED,CORE-000629
FB5132,3.0,3.1,3.1.1,,DRAFT,
FB5133,3.0,3.1,3.1.1,,PUBLISHED,CORE-000788
FB5134,3.0,3.1,3.1.1,,PUBLISHED,CORE-000789
FB5135,3.0,3.1,3.1.1,,PUBLISHED,CORE-000669
FB5136,3.0,3.1,3.1.1,,PUBLISHED,CORE-000617
FB5137,3.0,3.1,3.1.1,,PUBLISHED,CORE-000615
FB5138,3.0,3.1,3.1.1,,PUBLISHED,CORE-000614
FB5139,3.0,3.1,3.1.1,,PUBLISHED,CORE-000613
FB5140,3.0,3.1,3.1.1,,PUBLISHED,CORE-000630
FB5141,3.0,3.1,3.1.1,,PUBLISHED,CORE-000762
FB5301,,3.1,3.1.1,,PUBLISHED,CORE-000493
FB5302,,3.1,3.1.1,,PUBLISHED,CORE-000769
FB5303,,3.1,3.1.1,,PUBLISHED,CORE-000619
FB5401,3.0,3.1,3.1.1,,PUBLISHED,CORE-000896
FB6401,3.0,3.1,3.1.1,,PUBLISHED,CORE-001044
FB6403,3.0,3.1,3.1.1,,DRAFT,
FB6501,3.0,3.1,3.1.1,,DRAFT,
FB6502,3.0,3.1,3.1.1,,DRAFT,
FB6503,3.0,3.1,3.1.1,,DRAFT,
FB6504,3.0,3.1,3.1.1,,DRAFT,
FB6505,3.0,3.1,3.1.1,,DRAFT,
FB6506,3.0,3.1,3.1.1,,DRAFT,
FB6507,3.0,3.1,3.1.1,,DRAFT,
FB6508,3.0,3.1,3.1.1,,DRAFT,
FB6509,3.0,3.1,3.1.1,,DRAFT,
FB6510,3.0,3.1,3.1.1,,DRAFT,
FB6601,,3.1,3.1.1,,DRAFT,
FB6602,,3.1,3.1.1,,DRAFT,
FB6901,3.0,3.1,3.1.1,,PUBLISHED,CORE-000901
FB7001,3.0,3.1,3.1.1,,PUBLISHED,CORE-000612
FB7101,3.0,3.1,3.1.1,,DRAFT,
FB8202,,3.1,3.1.1,,DRAFT,
FB8501,3.0,3.1,3.1.1,,PUBLISHED,CORE-000618
FB8601,3.0,3.1,3.1.1,,PUBLISHED,CORE-000645
FB8602,3.0,3.1,3.1.1,,PUBLISHED,CORE-000648
SEND1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000598
SEND2,3.0,3.1,3.1.1,,PUBLISHED,CORE-000182
SEND3,3.0,3.1,3.1.1,,PUBLISHED,CORE-000019
SEND4,3.0,3.1,3.1.1,,DRAFT,
SEND5,3.0,3.1,3.1.1,,DRAFT,
SEND6,3.0,3.1,3.1.1,,PUBLISHED,CORE-000507
SEND7,3.0,3.1,3.1.1,,DRAFT,
SEND9.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000494
SEND12,3.0,3.1,3.1.1,,PUBLISHED,CORE-000355
SEND13,3.0,3.1,3.1.1,,PUBLISHED,CORE-000334
SEND16,3.0,3.1,3.1.1,,PUBLISHED,CORE-000929
SEND17,3.0,3.1,3.1.1,,PUBLISHED,CORE-000274
SEND18,3.0,3.1,3.1.1,,PUBLISHED,CORE-000381
SEND19,3.0,3.1,3.1.1,,PUBLISHED,CORE-000273
SEND20,3.0,3.1,3.1.1,,PUBLISHED,CORE-000485
SEND21,3.0,3.1,3.1.1,,PUBLISHED,CORE-000492
SEND22,3.0,3.1,3.1.1,,PUBLISHED,CORE-000491
SEND23,3.0,3.1,3.1.1,,PUBLISHED,CORE-000490
SEND24,3.0,3.1,3.1.1,,PUBLISHED,CORE-000143
SEND25,3.0,3.1,3.1.1,,PUBLISHED,CORE-000088
SEND26,3.0,3.1,3.1.1,,PUBLISHED,CORE-000147
SEND27.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000325
SEND29,3.0,3.1,3.1.1,,PUBLISHED,CORE-000594
SEND30,3.0,3.1,3.1.1,,PUBLISHED,CORE-000569
SEND31,3.0,3.1,3.1.1,,PUBLISHED,CORE-000519
SEND32,3.0,3.1,3.1.1,,PUBLISHED,CORE-000523
SEND33,3.0,3.1,3.1.1,,PUBLISHED,CORE-000487
SEND36,3.0,3.1,3.1.1,,PUBLISHED,CORE-000570
SEND37,3.0,3.1,3.1.1,,PUBLISHED,CORE-000351
SEND40,3.0,3.1,3.1.1,,DRAFT,
SEND41,3.0,,,,DRAFT,
SEND43,3.0,3.1,3.1.1,,PUBLISHED,CORE-000237
SEND44,3.0,3.1,3.1.1,,PUBLISHED,CORE-000219
SEND45,3.0,3.1,3.1.1,,PUBLISHED,CORE-000545
SEND46,3.0,3.1,3.1.1,,PUBLISHED,CORE-000272
SEND47,3.0,3.1,3.1.1,,PUBLISHED,CORE-000546
SEND48,3.0,3.1,3.1.1,,PUBLISHED,CORE-000852
SEND49,3.0,3.1,,,DRAFT,
SEND50,3.0,3.1,3.1.1,,DRAFT,
SEND50.99,3.0,,,,DRAFT,
SEND57.1,,3.1,3.1.1,,DRAFT,
SEND58,3.0,3.1,3.1.1,,PUBLISHED,CORE-000653
SEND59.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000548
SEND63,3.0,3.1,3.1.1,,PUBLISHED,CORE-000248
SEND64,3.0,3.1,3.1.1,,PUBLISHED,CORE-000199
SEND65,3.0,3.1,3.1.1,,PUBLISHED,CORE-000575
SEND66,3.0,3.1,3.1.1,,PUBLISHED,CORE-000547
SEND67,3.0,3.1,3.1.1,,PUBLISHED,CORE-000547
SEND68,3.0,3.1,3.1.1,,PUBLISHED,CORE-000547
SEND71.1,3.0,3.1,3.1.1,,DRAFT,
SEND72.1,3.0,3.1,,,PUBLISHED,CORE-000558
SEND73,3.0,3.1,3.1.1,,PUBLISHED,CORE-000529
SEND74,3.0,3.1,3.1.1,,PUBLISHED,CORE-000436
SEND78,3.0,3.1,3.1.1,,PUBLISHED,CORE-000207
SEND80,3.0,,,,DRAFT,
SEND85.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000255
SEND86.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000650
SEND87,3.0,3.1,3.1.1,,PUBLISHED,CORE-000341
SEND88,3.0,3.1,3.1.1,,PUBLISHED,CORE-000542
SEND91,3.0,3.1,3.1.1,,PUBLISHED,CORE-000756
SEND97,3.0,3.1,3.1.1,,PUBLISHED,CORE-000382
SEND98,3.0,,,,DRAFT,
SEND100,3.0,3.1,,,DRAFT,
SEND101,3.0,3.1,3.1.1,,DRAFT,
SEND102,3.0,3.1,3.1.1,,PUBLISHED,CORE-000493
SEND103,3.0,3.1,3.1.1,,PUBLISHED,CORE-000498
SEND104.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000883
SEND104.2,3.0,3.1,3.1.1,,PUBLISHED,CORE-000884
SEND105,,3.1,3.1.1,,DRAFT,
SEND106.1,,3.1,3.1.1,,DRAFT,
SEND107,,3.1,,,DRAFT,
SEND109,3.0,3.1,3.1.1,,PUBLISHED,CORE-000201
SEND111,3.0,3.1,3.1.1,,DRAFT,
SEND112.1,3.0,3.1,3.1.1,,DRAFT,
SEND113.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000620
SEND118,3.0,3.1,3.1.1,,PUBLISHED,CORE-000218
SEND119,3.0,3.1,3.1.1,,PUBLISHED,CORE-000780
SEND121,3.0,3.1,3.1.1,,PUBLISHED,CORE-000206
SEND124.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000009
SEND125.1,3.0,3.1,3.1.1,,PUBLISHED,CORE-000256
SEND126,3.0,,,,PUBLISHED,CORE-000352
SEND127,,3.1,,,DRAFT,
SEND130,3.0,,,,PUBLISHED,CORE-000535
SEND130.1,,3.1,3.1.1,,PUBLISHED,CORE-000535
SEND132,3.0,3.1,3.1.1,,PUBLISHED,CORE-000524
SEND134,3.0,3.1,3.1.1,,PUBLISHED,CORE-000599
SEND137,,3.1,,,DRAFT,
SEND138,3.0,3.1,3.1.1,,PUBLISHED,CORE-000458
SEND139,3.0,3.1,3.1.1,,PUBLISHED,CORE-000677
SEND140,3.0,3.1,3.1.1,,DRAFT,
SEND142,3.0,3.1,,,DRAFT,
SEND143,3.0,3.1,3.1.1,,PUBLISHED,CORE-000567
SEND144,3.0,3.1,3.1.1,,PUBLISHED,CORE-000715
SEND145,3.0,3.1,3.1.1,,PUBLISHED,CORE-000568
SEND146,3.0,3.1,3.1.1,,PUBLISHED,CORE-000520
SEND147,3.0,3.1,3.1.1,,PUBLISHED,CORE-000521
SEND148,3.0,3.1,3.1.1,,PUBLISHED,CORE-000482
SEND149,3.0,3.1,3.1.1,,PUBLISHED,CORE-000481
SEND150,3.0,3.1,3.1.1,,PUBLISHED,CORE-000472
SEND151.1,3.0,,,,PUBLISHED,CORE-000514
SEND152.1,3.0,,,,PUBLISHED,CORE-000513
SEND153,3.0,3.1,3.1.1,,DRAFT,
SEND156,3.0,3.1,3.1.1,,PUBLISHED,CORE-000771
SEND157,3.0,3.1,,,DRAFT,
SEND161,3.0,3.1,3.1.1,,DRAFT,
SEND163,3.0,3.1,3.1.1,,PUBLISHED,CORE-000555
